Date,Hour,Media,Media value concentration,Value,Concentration
23/05/2024,12:19:02,Z,2,z,3
23/05/2024,12:19:03,Z,3,z,4
23/05/2024,12:19:03,Z,3,z,3
23/05/2024,12:19:04,Z,3,z,2
23/05/2024,12:19:04,Z,3,z,2
23/05/2024,12:19:05,Z,3,z,2
23/05/2024,12:19:05,Z,2,z,2
23/05/2024,12:19:06,Z,2,z,1
23/05/2024,12:19:06,Z,2,z,2
23/05/2024,12:19:07,Z,2,z,3
23/05/2024,12:19:07,Z,2,z,2
23/05/2024,12:19:08,Z,2,z,2
23/05/2024,12:19:08,Z,2,z,3
23/05/2024,12:19:09,Z,2,z,3
23/05/2024,12:19:09,Z,2,z,3
23/05/2024,12:19:10,Z,2,z,2
23/05/2024,12:19:10,Z,2,z,2
23/05/2024,12:19:11,Z,2,z,3
23/05/2024,12:19:11,Z,2,z,3
23/05/2024,12:19:12,Z,2,z,3
23/05/2024,12:19:12,Z,3,z,3
23/05/2024,12:19:13,Z,3,z,3
23/05/2024,12:19:13,Z,3,z,3
23/05/2024,12:19:14,Z,3,z,4
23/05/2024,12:19:14,Z,3,z,2
23/05/2024,12:19:15,Z,3,z,2
23/05/2024,12:19:15,Z,3,z,4
23/05/2024,12:19:16,Z,3,z,3
23/05/2024,12:19:16,Z,3,z,3
23/05/2024,12:19:17,Z,3,z,3
23/05/2024,12:19:17,Z,3,z,3
23/05/2024,12:19:18,Z,3,z,4
23/05/2024,12:19:18,Z,3,z,4
23/05/2024,12:19:19,Z,3,z,3
23/05/2024,12:19:19,Z,3,z,3
23/05/2024,12:19:20,Z,3,z,2
23/05/2024,12:19:20,Z,3,z,3
23/05/2024,12:19:21,Z,3,z,4
23/05/2024,12:19:21,Z,3,z,3
23/05/2024,12:19:22,Z,3,z,3
23/05/2024,12:19:22,Z,3,z,3
23/05/2024,12:19:23,Z,3,z,4
23/05/2024,12:19:23,Z,3,z,3
23/05/2024,12:19:24,Z,3,z,3
23/05/2024,12:19:24,Z,3,z,3
23/05/2024,12:19:25,Z,3,z,3
23/05/2024,12:19:25,Z,3,z,3
23/05/2024,12:19:26,Z,3,z,2
23/05/2024,12:19:26,Z,3,z,2
23/05/2024,12:19:27,Z,3,z,2
23/05/2024,12:19:27,Z,3,z,3
23/05/2024,12:19:28,Z,3,z,2
23/05/2024,12:19:28,Z,3,z,3
23/05/2024,12:19:29,Z,3,z,3
23/05/2024,12:19:29,Z,3,z,3
23/05/2024,12:19:30,Z,3,z,4
23/05/2024,12:19:30,Z,3,z,3
23/05/2024,12:19:31,Z,3,z,3
23/05/2024,12:19:31,Z,3,z,2
23/05/2024,12:19:32,Z,3,z,1
23/05/2024,12:19:32,Z,3,z,2
